DATE,SHARE_CODE,ISSUER_NAME,INVESTOR_NAME,INVESTOR_TYPE,LOCAL_FOREIGN,NATIONALITY,DOMICILE,HOLDINGS_SCRIPLESS,HOLDINGS_SCRIP,TOTAL_HOLDING_SHARES,PERCENTAGE,ISSUER_NAME_CLEAN,INVESTOR_NAME_CLEAN,SOURCE_DATE_STR
2026-03-31,KOTA,DMS PROPERTINDO Tbk,DANA PENSIUN DANAPERA,PF,L,,INDONESIA,516763000,0.0,516763000,4.9,Dms Propertindo,Dana Pensiun Danapera,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,BACHDER,ID,L,INDONESIAN,INDONESIA,477895833,0.0,477895833,4.53,Dms Propertindo,Bachder,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT. ANARGYA ASET MANAJEMEN,SC,L,,INDONESIA,375000000,0.0,375000000,3.56,Dms Propertindo,Anargya Aset Manajemen,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,REKSA DANA PACIFIC SAHAM SYARIAH,MF,L,,INDONESIA,342600000,0.0,342600000,3.25,Dms Propertindo,Reksa Dana Pacific Saham Syariah,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT. Flying Fox Nusantara,CP,L,,INDONESIA,270998346,0.0,270998346,2.57,Dms Propertindo,Flying Fox Nusantara,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT ASKAR PELANGI ABADI,CP,L,,INDONESIA,229800000,0.0,229800000,2.18,Dms Propertindo,Askar Pelangi Abadi,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT. INDO PANCA BENUA,CP,L,,INDONESIA,204036900,0.0,204036900,1.93,Dms Propertindo,Indo Panca Benua,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,REKSA DANA SYARIAH PACIFIC SAHAM SYARIAH II,MF,L,,INDONESIA,170700000,0.0,170700000,1.62,Dms Propertindo,Reksa Dana Syariah Pacific Saham Syariah Ii,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT. SITRADE COAL,CP,L,,INDONESIA,159244600,0.0,159244600,1.51,Dms Propertindo,Sitrade Coal,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,PT. PAPAN DAYA UTAMA,CP,L,,INDONESIA,155200000,0.0,155200000,1.47,Dms Propertindo,Papan Daya Utama,2026-04-02
2026-03-31,KOTA,DMS PROPERTINDO Tbk,GOLDFIVE INVESTMENT CAPITAL PTE. LTD.,OT,F,,SINGAPORE,108885875,0.0,108885875,1.03,Dms Propertindo,Goldfive Investment Capital,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,PT. MNC ASIA HOLDING TBK,CP,L,,INDONESIA,18328717100,0.0,18328717100,18.35,Mnc Land,Mnc Asia Holding,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,SMART EMPIRE GROUP LTD,OT,F,,"VIRGIN ISLANDS, U.S.",15725026164,0.0,15725026164,15.75,Mnc Land,Smart Empire Group,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,HT INVESTMENT DEVELOPMENT LTD,CP,F,,"VIRGIN ISLANDS, BRITISH",8779326700,0.0,8779326700,8.79,Mnc Land,Ht Investment Development,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,PT MNC Sekuritas,SC,L,,INDONESIA,7302994300,0.0,7302994300,7.31,Mnc Land,Mnc Sekuritas,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,STARLIGHT LTD,CP,F,,UNITED ARAB EMIRATES,4561478500,0.0,4561478500,4.57,Mnc Land,Starlight,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,MARCO PRINCE CORP,CP,F,,"VIRGIN ISLANDS, BRITISH",3420201500,0.0,3420201500,3.43,Mnc Land,Marco Prince,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,"EP - HT INVESTAMA, PT",CP,L,,INDONESIA,2675928590,0.0,2675928590,2.68,Mnc Land,Ep - Ht Investama,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,RELIANCEVER HOLDINGS INC,OT,F,,"VIRGIN ISLANDS, BRITISH",2440815486,0.0,2440815486,2.44,Mnc Land,Reliancever Holdings,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,REGENCY HIGH ENTERPRISE LTD,CP,F,,"VIRGIN ISLANDS, BRITISH",2374039466,0.0,2374039466,2.38,Mnc Land,Regency High Enterprise,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,TEMPUS ETERNITY LTD.,CP,F,,"VIRGIN ISLANDS, BRITISH",2276661260,0.0,2276661260,2.28,Mnc Land,Tempus Eternity,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,OXLEY CAPITAL INVESTMENTS LTD,CP,F,,"VIRGIN ISLANDS, BRITISH",2233507400,0.0,2233507400,2.24,Mnc Land,Oxley Capital Investments,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,JABAR INDAH PROPERTINDO PT,CP,L,,INDONESIA,2188649158,0.0,2188649158,2.19,Mnc Land,Jabar Indah Propertindo,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,SATHON ROAD LIMITED,OT,F,,"VIRGIN ISLANDS, BRITISH",1921900000,0.0,1921900000,1.92,Mnc Land,Sathon Road,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,PT GLOBAL MEDIACOM TBK,CP,L,,INDONESIA,1725248100,0.0,1725248100,1.73,Mnc Land,Global Mediacom,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,PT MNC KAPITAL INDONESIA TBK,CP,L,,INDONESIA,1670630100,0.0,1670630100,1.67,Mnc Land,Mnc Kapital Indonesia,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,TJOMO TJENGUNDORO.TJENG,ID,L,INDONESIAN,INDONESIA,1219461400,0.0,1219461400,1.22,Mnc Land,Tjomo Tjengundorotjeng,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,UNIVERSAL MEDIA HOLDINGS CORP,CP,F,,CAYMAN ISLANDS,1120334500,0.0,1120334500,1.12,Mnc Land,Universal Media Holdings,2026-04-02
2026-03-31,KPIG,MNC LAND Tbk,BHAKTI INVESTAMA INTERNATIONAL LTD,CP,F,,UNITED ARAB EMIRATES,1027891100,0.0,1027891100,1.03,Mnc Land,Bhakti Investama International,2026-04-02
2026-03-31,KRAS,KRAKATAU STEEL Tbk,PT BIRO KLASIFIKASI INDONESIA,CP,L,,,0,15477117519.0,15477117519,80.0,Krakatau Steel,Biro Klasifikasi Indonesia,2026-04-02
2026-03-31,KRAS,KRAKATAU STEEL Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,252890000,0.0,252890000,1.31,Krakatau Steel,Perusahaan Perseroan (persero) Asabri,2026-04-02
2026-03-31,KRAS,KRAKATAU STEEL Tbk,NH INVESTMENT AND SECURITIES CO. LTD,SC,F,,"KOREA, REPUBLIC OF",237361500,0.0,237361500,1.23,Krakatau Steel,Nh Investment And Securities,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,PT KRESNA PRIMA INVEST,CP,L,,INDONESIA,933400000,1719000334.0,2652400334,14.57,Quantum Clovera Investama,Kresna Prima Invest,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,"ASURANSI JIWA KRESNA, PT",IS,L,,INDONESIA,2506467300,0.0,2506467300,13.77,Quantum Clovera Investama,Asuransi Jiwa Kresna,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,MICHAEL STEVEN,ID,L,INDONESIAN,INDONESIA,162292000,680000000.0,842292000,4.63,Quantum Clovera Investama,Michael Steven,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,PT KARYA KARUNIA PERSADA,CP,L,,INDONESIA,777811500,0.0,777811500,4.27,Quantum Clovera Investama,Karya Karunia Persada,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,RUSTIYAN OEN,ID,L,INDONESIAN,INDONESIA,765543900,0.0,765543900,4.2,Quantum Clovera Investama,Rustiyan Oen,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,INGRID KUSUMODJOJO,ID,L,INDONESIAN,INDONESIA,731558200,0.0,731558200,4.02,Quantum Clovera Investama,Ingrid Kusumodjojo,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,LANNY ARSYAD MASSIE,ID,L,INDONESIAN,INDONESIA,412928000,0.0,412928000,2.27,Quantum Clovera Investama,Lanny Arsyad Massie,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,The Fon Khiu,ID,L,INDONESIAN,INDONESIA,376340500,0.0,376340500,2.07,Quantum Clovera Investama,The Fon Khiu,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,LIVYANILAMSARI SURYADI,ID,L,INDONESIAN,INDONESIA,374400000,0.0,374400000,2.06,Quantum Clovera Investama,Livyanilamsari Suryadi,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,HERU TJAHYO WIYOGO,ID,L,INDONESIAN,,281097300,0.0,281097300,1.54,Quantum Clovera Investama,Heru Tjahyo Wiyogo,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,INOVASI PRIMA SENTOSA,CP,L,,INDONESIA,219837250,0.0,219837250,1.21,Quantum Clovera Investama,Inovasi Prima Sentosa,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,WEN HSI LEE,ID,F,CHINESE,INDONESIA,212011700,0.0,212011700,1.16,Quantum Clovera Investama,Wen Hsi Lee,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,PT. KINGSLAND INTERNATIONAL,CP,L,,INDONESIA,190985000,0.0,190985000,1.05,Quantum Clovera Investama,Kingsland International,2026-04-02
2026-03-31,KREN,QUANTUM CLOVERA INVESTAMA Tbk,TJOMO TJENGUNDORO.TJENG,ID,L,INDONESIAN,INDONESIA,184921200,0.0,184921200,1.02,Quantum Clovera Investama,Tjomo Tjengundorotjeng,2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,GREEN CITY SG PTE LTD,CP,F,,SINGAPORE,162207800,200000000.0,362207800,21.77,Bangun Karya Perkasa Jaya,Green City Sg,2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,HOK GWAN (DHARMO BUDIONO),ID,L,INDONESIAN,INDONESIA,158386900,0.0,158386900,9.52,Bangun Karya Perkasa Jaya,Hok Gwan (dharmo Budiono),2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,PT GREEN POWER GROUP TBK,CP,L,,INDONESIA,148783400,0.0,148783400,8.94,Bangun Karya Perkasa Jaya,Green Power Group,2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,JIE YANG,ID,F,CHINESE,INDONESIA,55551800,0.0,55551800,3.34,Bangun Karya Perkasa Jaya,Jie Yang,2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,PT EVMOTO TEKNOLOGI INDONESIA,CP,L,,INDONESIA,45862700,0.0,45862700,2.76,Bangun Karya Perkasa Jaya,Evmoto Teknologi Indonesia,2026-04-02
2026-03-31,KRYA,BANGUN KARYA PERKASA JAYA Tbk,"IR. THOMAS JUSMAN, MM",ID,L,INDONESIAN,INDONESIA,17627100,0.0,17627100,1.06,Bangun Karya Perkasa Jaya,Thomas Jusman,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT BADRA ARTA,CP,L,,INDONESIA,1257854000,0.0,1257854000,58.84,Kentanix Supra International,Badra Arta,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT PANCA MUARA JAYA,CP,L,,INDONESIA,251863000,0.0,251863000,11.78,Kentanix Supra International,Panca Muara Jaya,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT BATU KENCANA INDAH,CP,L,,INDONESIA,228053000,0.0,228053000,10.67,Kentanix Supra International,Batu Kencana Indah,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,ARYA MITRA,CP,L,,INDONESIA,90000000,0.0,90000000,4.21,Kentanix Supra International,Arya Mitra,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT GRIYA INSANI CAKRA SADAYA,CP,L,,INDONESIA,80000000,0.0,80000000,3.74,Kentanix Supra International,Griya Insani Cakra Sadaya,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT KALINDO LAND,CP,L,,INDONESIA,79387000,0.0,79387000,3.71,Kentanix Supra International,Kalindo Land,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,PT BINA ARTA CHARISMA,CP,L,,INDONESIA,71056100,0.0,71056100,3.32,Kentanix Supra International,Bina Arta Charisma,2026-04-02
2026-03-31,KSIX,KENTANIX SUPRA INTERNATIONAL Tbk,KURNIADI PRAMITA ABADI,ID,L,INDONESIAN,INDONESIA,54924900,0.0,54924900,2.57,Kentanix Supra International,Kurniadi Pramita Abadi,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,GRACE CAPITAL INVESTMENT LTD,,,,,0,352902780.0,352902780,27.3,Ace Oldfields,Grace Capital Investment,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT. ANUGRAH PRIMA INVESTAMA,CP,L,,INDONESIA,7700000,192062140.0,199762140,15.45,Ace Oldfields,Anugrah Prima Investama,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT. BONA DEKA JAVA,CP,L,,INDONESIA,0,117700040.0,117700040,9.1,Ace Oldfields,Bona Deka Java,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT. MDR RUKUN DAMAI MANDIRI,CP,L,,INDONESIA,0,59569640.0,59569640,4.61,Ace Oldfields,Mdr Rukun Damai Mandiri,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT NUR SANGKARA KAMARTA,CP,L,,,0,59569640.0,59569640,4.61,Ace Oldfields,Nur Sangkara Kamarta,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT. JATRA JAYA SENA,CP,L,,INDONESIA,0,54154220.0,54154220,4.19,Ace Oldfields,Jatra Jaya Sena,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT DINAMIKA NUANSA ABADI,CP,L,,INDONESIA,0,36827260.0,36827260,2.85,Ace Oldfields,Dinamika Nuansa Abadi,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,PT. PURNAMA PRADANA USAHA,CP,L,,INDONESIA,0,29784820.0,29784820,2.3,Ace Oldfields,Purnama Pradana Usaha,2026-04-02
2026-03-31,KUAS,ACE OLDFIELDS Tbk,LIAUW DJAMALUDIN,ID,L,INDONESIAN,INDONESIA,29372000,0.0,29372000,2.27,Ace Oldfields,Liauw Djamaludin,2026-04-02
2026-03-31,LABA,GREEN POWER GROUP Tbk,PT NEV STORED ENERGY,CP,L,,INDONESIA,281792900,0.0,281792900,25.54,Green Power Group,Nev Stored Energy,2026-04-02
2026-03-31,LABA,GREEN POWER GROUP Tbk,PT. Longping Investasi Indonesia,CP,L,,INDONESIA,130240600,0.0,130240600,11.8,Green Power Group,Longping Investasi Indonesia,2026-04-02
2026-03-31,LABA,GREEN POWER GROUP Tbk,WIYONO SARI SH,ID,L,INDONESIAN,INDONESIA,12500000,0.0,12500000,1.13,Green Power Group,Wiyono Sari,2026-04-02
2026-03-31,LABA,GREEN POWER GROUP Tbk,HENDRA ONGGOWIJAYA,ID,L,INDONESIAN,INDONESIA,11500000,0.0,11500000,1.04,Green Power Group,Hendra Onggowijaya,2026-04-02
2026-03-31,LABA,GREEN POWER GROUP Tbk,"HARRY PRAPTOYO, S.HUT, MP",ID,L,INDONESIAN,INDONESIA,11241300,0.0,11241300,1.02,Green Power Group,Harry Praptoyo Shut Mp,2026-04-02
2026-03-31,LABS,UBC MEDICAL INDONESIA Tbk,PT OPTEL INVESTAMA MULIA,CP,L,,,0,2859428400.0,2859428400,72.39,Ubc Medical Indonesia,Optel Investama Mulia,2026-04-02
2026-03-31,LABS,UBC MEDICAL INDONESIA Tbk,DAVID TANDRIS,ID,L,INDONESIAN,INDONESIA,130000000,0.0,130000000,3.29,Ubc Medical Indonesia,David Tandris,2026-04-02
2026-03-31,LABS,UBC MEDICAL INDONESIA Tbk,SILVIA,ID,L,INDONESIAN,INDONESIA,100000,130000000.0,130100000,3.29,Ubc Medical Indonesia,Silvia,2026-04-02
2026-03-31,LABS,UBC MEDICAL INDONESIA Tbk,BUDI HARIADI,ID,L,INDONESIAN,INDONESIA,0,130000000.0,130000000,3.29,Ubc Medical Indonesia,Budi Hariadi,2026-04-02
2026-03-31,LABS,UBC MEDICAL INDONESIA Tbk,SUMMER BEGINNING LIMITED,CP,F,,"VIRGIN ISLANDS, BRITISH",117646900,0.0,117646900,2.98,Ubc Medical Indonesia,Summer Beginning,2026-04-02
2026-03-31,LAJU,JASA BERDIKARI LOGISTICS Tbk,"ERVIN NIAGA ABADI, PT",,,,,0,1304856000.0,1304856000,60.69,Jasa Berdikari Logistics,Ervin Niaga Abadi,2026-04-02
2026-03-31,LAJU,JASA BERDIKARI LOGISTICS Tbk,MARCIA MARIA,,,,,0,144984000.0,144984000,6.74,Jasa Berdikari Logistics,Marcia Maria,2026-04-02
2026-03-31,LAND,TRIMITRA PROPERTINDO Tbk,PT. GRAHA MULIA INDOTAMA,CP,L,,INDONESIA,0,1029853200.0,1029853200,36.88,Trimitra Propertindo,Graha Mulia Indotama,2026-04-02
2026-03-31,LAND,TRIMITRA PROPERTINDO Tbk,PT. TRIDAYA BANGUN CIPTA,CP,L,,INDONESIA,131000000,858466800.0,989466800,35.43,Trimitra Propertindo,Tridaya Bangun Cipta,2026-04-02
2026-03-31,LAND,TRIMITRA PROPERTINDO Tbk,ARCHENIUS NAPITUPULU,ID,L,INDONESIAN,INDONESIA,49989900,0.0,49989900,1.79,Trimitra Propertindo,Archenius Napitupulu,2026-04-02
2026-03-31,LAND,TRIMITRA PROPERTINDO Tbk,HERI SANTOSO LIEM,ID,L,INDONESIAN,INDONESIA,33923800,0.0,33923800,1.21,Trimitra Propertindo,Heri Santoso Liem,2026-04-02
2026-03-31,LAND,TRIMITRA PROPERTINDO Tbk,EKA PUSPITA RINI,ID,L,INDONESIAN,INDONESIA,31466000,0.0,31466000,1.13,Trimitra Propertindo,Eka Puspita Rini,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,PT JSI SINERGI MAS,CP,L,,INDONESIA,2022838500,0.0,2022838500,51.0,Leyand International,Jsi Sinergi Mas,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,LAY SHI WEI,ID,F,SINGAPOREAN,SINGAPORE,194351100,0.0,194351100,4.9,Leyand International,Lay Shi Wei,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,HIMAWAN SUTANTO,ID,L,INDONESIAN,INDONESIA,126750300,0.0,126750300,3.2,Leyand International,Himawan Sutanto,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,GUMIWA ADIGUNA,ID,L,INDONESIAN,INDONESIA,120654501,0.0,120654501,3.04,Leyand International,Gumiwa Adiguna,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,YEO SIAK LING,ID,F,SINGAPOREAN,SINGAPORE,98179576,0.0,98179576,2.48,Leyand International,Yeo Siak Ling,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,GLOBAL KARYA INTI,CP,L,,INDONESIA,74020091,0.0,74020091,1.87,Leyand International,Global Karya Inti,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,JAKA LESMANA,ID,L,INDONESIAN,INDONESIA,60932600,0.0,60932600,1.54,Leyand International,Jaka Lesmana,2026-04-02
2026-03-31,LAPD,LEYAND INTERNATIONAL Tbk,BONG SAN SAN,ID,L,INDONESIAN,INDONESIA,55895300,0.0,55895300,1.41,Leyand International,Bong San San,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,PERUSAHAAN PERSEROAN (PERSERO) PT. ASABRI,IS,L,,INDONESIA,370093277,0.0,370093277,6.57,Eureka Prima Jakarta,Perusahaan Perseroan (persero) Asabri,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,DANA PENSIUN BUKIT ASAM,PF,L,,INDONESIA,312500000,0.0,312500000,5.55,Eureka Prima Jakarta,Dana Pensiun Bukit Asam,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA TREASURE SAHAM MANTAP,MF,L,,INDONESIA,270000000,0.0,270000000,4.8,Eureka Prima Jakarta,Reksa Dana Treasure Saham Mantap,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA TF SUPER MAXXI,MF,L,,INDONESIA,270000000,0.0,270000000,4.8,Eureka Prima Jakarta,Reksa Dana Tf Super Maxxi,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA POOL ADVISTA KAPITAL OPTIMAL,MF,L,,INDONESIA,270000000,0.0,270000000,4.8,Eureka Prima Jakarta,Reksa Dana Pool Advista Kapital Optimal,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,PT. Fajar Indah Makmur Jaya,CP,L,,INDONESIA,263805500,0.0,263805500,4.69,Eureka Prima Jakarta,Fajar Indah Makmur Jaya,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,PT. ASURANSI JIWA IFG,IS,L,,INDONESIA,263378515,0.0,263378515,4.68,Eureka Prima Jakarta,Asuransi Jiwa Ifg,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,DANA PENSIUN PUPUK KALIMANTAN TIMUR,PF,L,,INDONESIA,257053100,0.0,257053100,4.57,Eureka Prima Jakarta,Dana Pensiun Pupuk Kalimantan Timur,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,"BANK DANAMON INDONESIA Tbk, PT - REGISTRAR",IB,L,,INDONESIA,251878820,0.0,251878820,4.47,Eureka Prima Jakarta,Bank Danamon Indonesia - Registrar,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,MF,L,,INDONESIA,244200900,0.0,244200900,4.34,Eureka Prima Jakarta,Reksa Dana Pan Arcadia Dana Saham Bertumbuh,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,YAYASAN KESEJAHTERAAN BANK BUMI DAYA,FD,L,,INDONESIA,206162536,0.0,206162536,3.66,Eureka Prima Jakarta,Yayasan Kesejahteraan Bank Bumi Daya,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA EMCO MANTAP,MF,L,,INDONESIA,193787400,0.0,193787400,3.44,Eureka Prima Jakarta,Reksa Dana Emco Mantap,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,PERKUMPULAN PENSIUNAN BANK DAGANG NEGARA,OT,L,,INDONESIA,155358481,0.0,155358481,2.76,Eureka Prima Jakarta,Perkumpulan Pensiunan Bank Dagang Negara,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA MINNA PADI PRINGGONDANI SAHAM,MF,L,,INDONESIA,131418022,0.0,131418022,2.33,Eureka Prima Jakarta,Reksa Dana Minna Padi Pringgondani Saham,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,CREDIT SUISSE SEC (EUROPE) LIMITED-94644000,SC,F,,UNITED KINGDOM,130000000,0.0,130000000,2.31,Eureka Prima Jakarta,Credit Suisse Sec (europe) -94644000,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,PT. SATA SAMUDRA INTERNASIONAL,CP,L,,INDONESIA,125329000,0.0,125329000,2.23,Eureka Prima Jakarta,Sata Samudra Internasional,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA MINNA PADI KERATON II,MF,L,,INDONESIA,100000000,0.0,100000000,1.78,Eureka Prima Jakarta,Reksa Dana Minna Padi Keraton Ii,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,DR HENDRO PRANOTO,ID,L,INDONESIAN,INDONESIA,94830631,0.0,94830631,1.68,Eureka Prima Jakarta,Hendro Pranoto,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,JAKSA AGUNG MUDA BIDANG TINDAK PIDANA KHUSUS KEJAKSAAN REPUBLIK INDONESIA KEJAKSAAN REPUBLIK INDONESIA,OT,L,,INDONESIA,85772998,0.0,85772998,1.52,Eureka Prima Jakarta,Jaksa Agung Muda Bidang Tindak Pidana Khusus Kejaksaan Republik Indonesia Kejaksaan Republik Indonesia,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,NOMURA PB NOMINEES LTD.,IB,F,,UNITED KINGDOM,65000000,0.0,65000000,1.15,Eureka Prima Jakarta,Nomura Pb,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,MORGAN STANLEY AND CO INTERNATIONAL PLC,CP,F,,UNITED KINGDOM,61800000,0.0,61800000,1.1,Eureka Prima Jakarta,Morgan Stanley,2026-04-02
2026-03-31,LCGP,EUREKA PRIMA JAKARTA Tbk,REKSA DANA AURORA SMC EQUITY,MF,L,,INDONESIA,58424800,0.0,58424800,1.04,Eureka Prima Jakarta,Reksa Dana Aurora Smc Equity,2026-04-02
2026-03-31,LCKM,LCK GLOBAL KEDATON Tbk,PT LCK INVESTAMA PRIMA INDONESIA,CP,L,,INDONESIA,627808000,0.0,627808000,62.78,Lck Global Kedaton,Lck Investama Prima Indonesia,2026-04-02
2026-03-31,LCKM,LCK GLOBAL KEDATON Tbk,PT MAJU MEKAR MAKMUR,CP,L,,INDONESIA,193639400,0.0,193639400,19.36,Lck Global Kedaton,Maju Mekar Makmur,2026-04-02
2026-03-31,LCKM,LCK GLOBAL KEDATON Tbk,LIM CHIN KIM,ID,F,MALAYSIAN,INDONESIA,47392700,0.0,47392700,4.74,Lck Global Kedaton,Lim Chin Kim,2026-04-02
2026-03-31,LCKM,LCK GLOBAL KEDATON Tbk,PT MAJUMAS,CP,L,,INDONESIA,42815900,0.0,42815900,4.28,Lck Global Kedaton,Majumas,2026-04-02
2026-03-31,LEAD,LOGINDO SAMUDRAMAKMUR Tbk,PT JALAN TERANG SAMUDRA,CP,L,,INDONESIA,1345000000,0.0,1345000000,23.19,Logindo Samudramakmur,Jalan Terang Samudra,2026-04-02
2026-03-31,LEAD,LOGINDO SAMUDRAMAKMUR Tbk,PACIFIC OFFSHORE PTE LTD,CP,F,,SINGAPORE,18039200,1295019000.0,1313058200,22.64,Logindo Samudramakmur,Pacific Offshore,2026-04-02
2026-03-31,LEAD,LOGINDO SAMUDRAMAKMUR Tbk,MANOJ PITAMBER NANWANI,ID,L,INDONESIAN,INDONESIA,294835756,0.0,294835756,5.08,Logindo Samudramakmur,Manoj Pitamber Nanwani,2026-04-02
