date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
30-Jan-2026,AREA,2539601000.0,510000000.0,383524000.0,0.0,0.0,116908900.0,0.0,0.0,0.0,0.0,100.0,157300.0,0.0,2551200.0,6406100.0,0.0,0.0,0.0,0.0,452400.0,500433000.0,9567000.0,510000000.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARGO,3174339029.0,668167014.0,289768814.0,0.0,0.0,2897450.0,45000.0,0.0,0.0,0.0,70100.0,280.0,0.0,5320220.0,65150.0,0.0,0.0,0.0,0.0,0.0,292781364.0,5385650.0,298167014.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARII,3750000000.0,3262639000.0,1008862200.0,35000.0,0.0,278301800.0,117981800.0,148553900.0,0.0,0.0,0.0,16208600.0,0.0,218850200.0,15450400.0,0.0,0.0,76134900.0,0.0,63500.0,1553734700.0,326707600.0,1880442300.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARKA,2000000000.0,1998750000.0,476100.0,0.0,0.0,899302700.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,5555100.0,0.0,0.0,0.0,0.0,1089300.0,899778800.0,6644600.0,906423400.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARKO,2928495000.0,2928495000.0,580830700.0,0.0,0.0,369388250.0,0.0,224500.0,0.0,0.0,11216000.0,31473432.0,0.0,18350000.0,393400.0,0.0,0.0,0.0,0.0,292900.0,961659450.0,50509732.0,1012169182.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARMY,9006250000.0,8785835500.0,468083594.0,2541380.0,274843376.0,1793881011.0,196216367.0,1073934402.0,0.0,8227180.0,382763030.0,34315100.0,0.0,31551200.0,2295853.0,0.0,2532000.0,0.0,0.0,4800.0,4200490340.0,70698953.0,4271189293.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARNA,7341430976.0,7341430976.0,320614276.0,0.0,0.0,805911241.0,274499997.0,56568000.0,0.0,16148087.0,109391.0,213284160.0,0.0,635882728.0,19652728.0,0.0,332108776.0,110754900.0,148688800.0,36919992.0,1473850992.0,1497292084.0,2971143076.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARTA,446674175.0,446674175.0,42554200.0,0.0,0.0,1229625.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,350.0,499800.0,0.0,0.0,0.0,0.0,6216600.0,43783825.0,26716750.0,70500575.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARTI,7840000000.0,7838625000.0,58555049.0,20000.0,0.0,3789611350.0,423655974.0,156169300.0,23750000.0,4500000.0,1164890.0,0.0,0.0,100.0,46080800.0,0.0,0.0,0.0,0.0,8340700.0,4457426563.0,54421600.0,4511848163.0,2026-01-30,2026,1,January,2026-01
30-Jan-2026,ARTO,13861330900.0,13622768400.0,106535067.0,7525465.0,0.0,1168011398.0,58629544.0,82428188.0,55415.0,14608393.0,2790562.0,1376678449.0,17327208.0,382668002.0,7665771.0,3767000.0,179566520.0,218593324.0,147847800.0,123393045.0,1440584032.0,2457507119.0,3898091151.0,2026-01-30,2026,1,January,2026-01
