date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
27-Feb-2026,ARKA,2000000000.0,1998750000.0,476100.0,0.0,0.0,899233700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5555100.0,0.0,0.0,0.0,0.0,1158400.0,899709800.0,6713600.0,906423400.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARKO,2928495000.0,2928495000.0,653838100.0,0.0,0.0,299508050.0,0.0,174500.0,0.0,0.0,7899200.0,31503032.0,0.0,18532700.0,438100.0,0.0,0.0,0.0,0.0,275500.0,961419850.0,50749332.0,1012169182.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARMY,9006250000.0,8785835500.0,468083594.0,2541380.0,274843376.0,1793881011.0,196216367.0,1073934402.0,0.0,8227180.0,382763030.0,34315100.0,0.0,31551200.0,2295853.0,0.0,2532000.0,0.0,0.0,4800.0,4200490340.0,70698953.0,4271189293.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARNA,7341430976.0,7341430976.0,320529876.0,0.0,0.0,817931841.0,263249197.0,55890800.0,0.0,14516987.0,109391.0,213899560.0,0.0,637957728.0,20168128.0,0.0,331997376.0,111953100.0,143174700.0,36379592.0,1472228092.0,1495530184.0,2967758276.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARTA,446674175.0,446674175.0,51869200.0,0.0,0.0,1223525.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,6150.0,500100.0,0.0,0.0,0.0,0.0,6216600.0,53092725.0,26722850.0,79815575.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARTI,7840000000.0,7838625000.0,58555049.0,20000.0,0.0,3789600350.0,423655974.0,156169300.0,23750000.0,4500000.0,1175890.0,0.0,0.0,100.0,46080800.0,0.0,0.0,0.0,0.0,8340700.0,4457426563.0,54421600.0,4511848163.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ARTO,13861330900.0,13622768400.0,121348067.0,7101265.0,0.0,1180242543.0,55051244.0,59825980.0,55415.0,13532293.0,3392350.0,1377289049.0,18227208.0,381412177.0,7945471.0,3767000.0,178910020.0,216335824.0,147847800.0,125807445.0,1440549157.0,2457541994.0,3898091151.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASBI,348386472.0,345489846.0,23222401.0,40.0,0.0,14646079.0,13410592.0,0.0,0.0,22.0,186.0,0.0,0.0,180640.0,571270.0,0.0,0.0,0.0,0.0,979988.0,51279320.0,1731898.0,53011218.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASDM,384000000.0,109710520.0,21962500.0,0.0,26400.0,33505520.0,0.0,4000000.0,0.0,0.0,0.0,313600.0,0.0,186900.0,987200.0,0.0,865800.0,0.0,0.0,4415400.0,59494420.0,6768900.0,66263320.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASGR,1348780500.0,297602060.0,15097200.0,280400.0,178000.0,232313048.0,1552500.0,9932300.0,0.0,0.0,3491685.0,3516461.0,158900.0,8395425.0,821500.0,115100.0,9540600.0,3356900.0,2600056.0,6251985.0,262845133.0,34756927.0,297602060.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASHA,5000000000.0,5000000000.0,202594700.0,0.0,0.0,1985003000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6214000.0,31188300.0,0.0,0.0,0.0,0.0,0.0,2187597700.0,37402300.0,2225000000.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASIA,2275009490.0,2258045442.0,18089640.0,203.0,83334.0,1016620029.0,250000.0,0.0,22620680.0,0.0,7409294.0,334.0,0.0,1720002.0,13512840.0,0.0,0.0,33333.0,0.0,24374843.0,1065073180.0,39641352.0,1104714532.0,2026-02-27,2026,2,February,2026-02
27-Feb-2026,ASII,40483553140.0,18255401660.0,527948000.0,51657500.0,3310650.0,1015833184.0,2233831102.0,712447148.0,22596530.0,168195482.0,4637279.0,488310541.0,253846500.0,1469270237.0,9261840.0,153018733.0,6517194212.0,2139617542.0,2088540225.0,395884955.0,4740456875.0,13514944785.0,18255401660.0,2026-02-27,2026,2,February,2026-02
