date,stock_code,total_shares,total_scripless,cp_domestic,fd_domestic,ib_domestic,id_domestic,is_domestic,mf_domestic,ot_domestic,pf_domestic,sc_domestic,cp_foreign,fd_foreign,ib_foreign,id_foreign,is_foreign,mf_foreign,ot_foreign,pf_foreign,sc_foreign,total_domestic,total_foreign,calculated_total,parsed_date,year,month,month_name,year_month
31-Mar-2026,ANTM,24030764725.0,8373171492.0,61057801.0,15848551.0,3500012.0,1830158728.0,664802015.0,754758883.0,937467.0,128118759.0,12365569.0,259880019.0,92123800.0,557316020.0,15485057.0,94378640.0,2077024614.0,744155300.0,985705625.0,75554632.0,3471547785.0,4901623707.0,8373171492.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APEX,3546466661.0,3468752989.0,162464377.0,0.0,0.0,930754513.0,0.0,0.0,0.0,0.0,61548039.0,88385049.0,0.0,78517930.0,27760567.0,0.0,0.0,0.0,0.0,824287.0,1154766929.0,195487833.0,1350254762.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APIC,11766313488.0,11766313488.0,3880918730.0,2300000.0,0.0,555899105.0,109496000.0,491378475.0,0.0,86328700.0,595902025.0,564560413.0,0.0,387490077.0,250.0,6068800.0,87099576.0,531075073.0,85091429.0,2687448.0,5722223035.0,1664073066.0,7386296101.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APII,1075760000.0,274624000.0,1656100.0,0.0,0.0,22156700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2511300.0,70243800.0,0.0,0.0,142971000.0,0.0,35085100.0,23812800.0,250811200.0,274624000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APLI,1362671400.0,762570400.0,15437400.0,0.0,0.0,156667152.0,0.0,0.0,0.0,0.0,165000.0,0.0,0.0,89400.0,85000.0,0.0,0.0,0.0,0.0,488700.0,172269552.0,663100.0,172932652.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APLN,22699326779.0,22699326779.0,235046050.0,700000.0,0.0,3107395216.0,5283600.0,0.0,390000.0,1150000.0,166278720.0,5430891.0,0.0,343775493.0,28171600.0,0.0,232900.0,4586600.0,15084800.0,8015761.0,3516243586.0,405298045.0,3921541631.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,APOL,16452282461.0,6869778660.0,647104480.0,14088335.0,0.0,766387159.0,0.0,0.0,575800.0,1400000.0,93299020.0,766599946.0,0.0,1180647657.0,17069992.0,0.0,13668011.0,71000000.0,0.0,526849080.0,1522854794.0,2575834686.0,4098689480.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARCI,25235000000.0,25235000000.0,176541577.0,9449200.0,0.0,1360508223.0,581782000.0,387570473.0,801000.0,96245500.0,580931695.0,89426110.0,0.0,59444562.0,31943100.0,17198000.0,320872800.0,367833400.0,8253400.0,36448960.0,3193829668.0,931420332.0,4125250000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,AREA,2539601000.0,510000000.0,383774000.0,0.0,0.0,118274100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,1461100.0,6479200.0,0.0,0.0,0.0,0.0,11500.0,502048200.0,7951800.0,510000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARGO,3174339029.0,668167014.0,289759914.0,0.0,0.0,2602850.0,45000.0,0.0,0.0,0.0,70100.0,280.0,0.0,5488220.0,200650.0,0.0,0.0,0.0,0.0,0.0,292477864.0,5689150.0,298167014.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARII,3750000000.0,3262639000.0,821423900.0,35300.0,0.0,277046500.0,117981800.0,148553900.0,0.0,0.0,0.0,16208600.0,0.0,218854300.0,15450400.0,0.0,0.0,77165800.0,0.0,63500.0,1365041400.0,327742600.0,1692784000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARKA,2000000000.0,1998750000.0,483600.0,0.0,0.0,899221200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,5555100.0,0.0,0.0,0.0,0.0,1163400.0,899704800.0,6718600.0,906423400.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARKO,2928495000.0,2928495000.0,653816300.0,0.0,0.0,304195950.0,0.0,14500.0,0.0,0.0,0.0,31793332.0,0.0,21521400.0,438500.0,0.0,0.0,0.0,0.0,389200.0,958026750.0,54142432.0,1012169182.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARMY,9006250000.0,8785835500.0,468083594.0,2541380.0,270423058.0,1798301329.0,196216367.0,1073934402.0,0.0,8227180.0,382763030.0,34315100.0,0.0,31551200.0,2295853.0,0.0,2532000.0,0.0,0.0,4800.0,4200490340.0,70698953.0,4271189293.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARNA,7341430976.0,7341430976.0,320561876.0,0.0,0.0,835634541.0,257345897.0,53294900.0,0.0,5259987.0,109391.0,20845160.0,0.0,632734328.0,21619128.0,0.0,524976676.0,109855500.0,143101000.0,39598192.0,1472206592.0,1492729984.0,2964936576.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARTA,446674175.0,446674175.0,51876900.0,0.0,0.0,1221325.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,1050.0,499700.0,0.0,0.0,0.0,0.0,6216600.0,53098225.0,26717350.0,79815575.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARTI,7840000000.0,7838625000.0,58555049.0,20000.0,0.0,3789600350.0,423655974.0,156169300.0,23750000.0,4500000.0,1175890.0,0.0,0.0,100.0,46080800.0,0.0,0.0,0.0,0.0,8340700.0,4457426563.0,54421600.0,4511848163.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ARTO,13861330900.0,13622768400.0,126422667.0,7091965.0,0.0,1179818343.0,50332444.0,63132254.0,55415.0,16258993.0,2114240.0,1377982121.0,19809638.0,378744105.0,8169471.0,3767000.0,246234120.0,211275577.0,146301083.0,60581715.0,1445226321.0,2452864830.0,3898091151.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASBI,348386472.0,345489846.0,23222401.0,40.0,0.0,14646079.0,13410592.0,0.0,0.0,22.0,186.0,0.0,0.0,180640.0,571270.0,0.0,0.0,0.0,0.0,979988.0,51279320.0,1731898.0,53011218.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASDM,384000000.0,109710520.0,21962500.0,0.0,26400.0,33532020.0,0.0,4000000.0,0.0,0.0,0.0,313600.0,0.0,1026200.0,987200.0,0.0,0.0,0.0,0.0,4415400.0,59520920.0,6742400.0,66263320.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASGR,1348780500.0,297602060.0,15297200.0,280400.0,178000.0,233265848.0,1552500.0,9565700.0,0.0,0.0,3493341.0,3305161.0,158900.0,11902125.0,485500.0,115100.0,5026100.0,3811500.0,3032200.0,6132485.0,263632989.0,33969071.0,297602060.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASHA,5000000000.0,5000000000.0,202844700.0,0.0,0.0,1973506000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39786200.0,5550200.0,0.0,0.0,0.0,0.0,3312900.0,2176350700.0,48649300.0,2225000000.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASIA,2275009490.0,2258045442.0,18089640.0,203.0,83334.0,1016620029.0,250000.0,0.0,22620680.0,0.0,7409294.0,334.0,0.0,1720002.0,13512840.0,0.0,0.0,33333.0,0.0,24374843.0,1065073180.0,39641352.0,1104714532.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASII,40483553140.0,18255459260.0,539020800.0,51604600.0,3310650.0,1041866584.0,2178358702.0,681905374.0,22610930.0,161304482.0,3162783.0,348497636.0,251842900.0,1377351426.0,12879640.0,144765559.0,7159025025.0,2026805905.0,2141338662.0,109807602.0,4683144905.0,13572314355.0,18255459260.0,2026-03-31,2026,3,March,2026-03
31-Mar-2026,ASJT,1400000000.0,1400000000.0,18526346.0,22.0,0.0,176265742.0,28130800.0,29918717.0,5702950.0,43.0,56358304.0,0.0,0.0,1345078.0,211332.0,0.0,0.0,0.0,0.0,20700.0,314902924.0,1577110.0,316480034.0,2026-03-31,2026,3,March,2026-03
